"sl_id","sl_store","sl_address","sl_address2","sl_city","sl_state","sl_zip","sl_latitude","sl_longitude","sl_tags","sl_description","sl_url","sl_hours","sl_phone","sl_image","sl_private","sl_neat_title","sl_country","sl_email","sl_fax","sl_linked_postid","sl_pages_url","sl_pages_on","sl_option_value","sl_lastupdated"
"1274","Advanced Heating and Air Conditioning","4721 West Jennifer Suite 18",,"Fresno","CA","93722","36.811256","-119.878826","heater repair","Most Respected Name in the Region","http://advancedheating.myhvacshop.com/services/","8-5 monday - saturday","(559) 438-0123","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"11492","http://www.thehvac.net/member/advanced-heating-and-air-conditioning/",,,"0000-00-00 00:00:00"
"1275","Advanced Heating and Air Cond","13161 B- Sherman Way",,"North Hollywood","CA","91605","34.1940808","-118.3644967","heater repair","When You Need it Fast and You Need it Expert","http://advancestuart.myhvacshop.com/services/","8-5 monday - saturday","(818) 503-9200","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"11491","http://www.thehvac.net/member/advanced-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"1276","Able Air","1751 Christine Ave",,"Simi Valley","CA","93063","34.269251","-118.669749","heater repair","Our comfort depends on your comfort","http://advant.myhvacshop.com/services/","8-5 monday - saturday","(805) 527-5238","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"11460","http://www.thehvac.net/member/able-air/",,,"0000-00-00 00:00:00"
"1277","Advantage HVAC","1210 North Andrea Lane",,"Anaheim","CA","92807","33.87157","-117.766916","heater repair","Don't Delay Call Today","http://advantage.myhvacshop.com/services/","8-5 monday - saturday","(714) 350-8795","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"11495","http://www.thehvac.net/member/advantage-hvac/",,,"0000-00-00 00:00:00"
"1280","Advanced Technology Air S","11024 Balboa Blvd # 625",,"Granada Hills","CA","91344","34.2713523","-118.5011947","heater repair","Your Comfort is Our Specialty","http://advtech.myhvacshop.com/services/","8-5 monday - saturday","(818) 363-6410","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"11494","http://www.thehvac.net/member/advanced-technology-air-s/",,,"0000-00-00 00:00:00"
"1282","Aero Fresh Heating and A/C","9769 Larch Ave Suite A",,"Bloomington","CA","92316","34.076514","-117.391416","heater repair","Where Experts Fix Your Problems","http://aerofr.myhvacshop.com/services/","8-5 monday - saturday","(909) 877-6991","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"11496","http://www.thehvac.net/member/aero-fresh-heating-and-ac/",,,"0000-00-00 00:00:00"
"1283","Aerotech Heating and A/C","8565 Summer Knoll Way",,"Elk Grove","CA","95624","38.440383","-121.386844","heater repair","When You Need an Expert","http://aerote.myhvacshop.com/services/","8-5 monday - saturday","(916) 392-7922","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"11497","http://www.thehvac.net/member/aerotech-heating-and-ac/",,,"0000-00-00 00:00:00"
"1290","AES Air Cond and Heating","1433 Moffet Blvd",,"Manteca","CA","95336","37.781811","-121.191652","heater repair","SOS Service and Installation","http://aespetresort.myhvacshop.com/services/","8-5 monday - saturday","(209) 823-8500","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"11498","http://www.thehvac.net/member/aes-air-cond-and-heating/",,,"0000-00-00 00:00:00"
"1294","Affordable Heating and Air","4055 Reposa Ave",,"Santa Cruz","CA","95062","36.969367","-121.965417","heater repair","Specializing in Your Comfort Since 1968","http://www.477warm.com/","8-5 monday - saturday","(831) 477-9276","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"11500","http://www.thehvac.net/member/affordable-heating-and-air/",,,"0000-00-00 00:00:00"
"1296","Affordable Plumbing Heating and AIr","10 Via Onagro",,"Rancho Santa Margarita","CA","92688","33.646339","-117.614999","heater repair","Your 911 For Plumbing, Heating & A/C","http://affordable.myhvacshop.com/services/","8-5 monday - saturday","(949) 458-3900  Ext. 9494","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"11501","http://www.thehvac.net/member/affordable-plumbing-heating-and-air/",,,"0000-00-00 00:00:00"
"1297","Affordable AppliancRepair","956 Sawyer Court",,"Brentwood","CA","94513","37.93663","-121.683274","heater repair","One Call Gets it All Expert Quality Service","http://affordapl.myhvacshop.com/services/","8-5 monday - saturday","(925) 513-1901","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"11499","http://www.thehvac.net/member/affordable-appliancrepair/",,,"0000-00-00 00:00:00"
"1299","AFM HVAC","8616 West Foothill Blvd Suite 103-241",,"Rancho Cucamonga","CA","91730","34.1065792","-117.6151997","heater repair","Remarkable Service. Remarkable Craftstmen","http://afmhvac.myhvacshop.com/services/","8-5 monday - saturday","(951) 205-5179","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"11502","http://www.thehvac.net/member/afm-hvac/",,,"0000-00-00 00:00:00"
"1301","A and H Htg and A/C Service","770 Chestnut St",,"San Jose","CA","95110","37.3429687","-121.9134125","heater repair","Your 911 For Plumbing, Heating & A/C","http://ahheat.myhvacshop.com/services/","8-5 monday - saturday","(408) 279-0722","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"11426","http://www.thehvac.net/member/a-and-h-htg-and-ac-service/",,,"0000-00-00 00:00:00"
"1305","Air 4 Seasons","14265 Terra Bella St #20",,"Panorama City","CA","91402","34.240102","-118.44451","heater repair","Most Respected Name in the Region","http://air4sea.myhvacshop.com/services/","8-5 monday - saturday","(818) 379-6508","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"11505","http://www.thehvac.net/member/air-4-seasons/",,,"0000-00-00 00:00:00"
"1309","Airbest Heating and Air Cond.","19501 Business Center Drive",,"Northridge","CA","91324","34.23184","-118.558997","heater repair","When You Need it Fast and You Need it Expert","http://airbest.myhvacshop.com/services/","8-5 monday - saturday","(818) 773-8260","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"12050","http://www.thehvac.net/member/airbest-heating-and-air-cond/",,,"0000-00-00 00:00:00"
"1310","Air-Bree HeatingandA/C, Inc","132 S 5th Ave",,"La Puente","CA","91746","34.038551","-117.981646","heater repair","Our comfort depends on your comfort","http://airbre.myhvacshop.com/services/","8-5 monday - saturday","(626) 330-7722","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"12046","http://www.thehvac.net/member/air-bree-heatingandac-inc/",,,"0000-00-00 00:00:00"
"1311","Air Breeze Air Cond","6746 Yarmouth Avenue",,"Reseda","CA","91335","34.1930106","-118.5196676","heater repair","Don't Delay Call Today","http://airbree.myhvacshop.com/services/","8-5 monday - saturday","(818) 705-3271","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"11508","http://www.thehvac.net/member/air-breeze-air-cond/",,,"0000-00-00 00:00:00"
"1312","Air Builders, Inc.","2010 West Avenue K #654",,"Lancaster","CA","93536","34.6750835","-118.166166","heater repair","Your Comfort is Our Specialty","http://airbuilders.myhvacshop.com/services/","8-5 monday - saturday","(661) 724-1700","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"11509","http://www.thehvac.net/member/air-builders-inc/",,,"0000-00-00 00:00:00"
"1313","Aircall","18125 Valley Vista",,"Tarzana","CA","91356","34.158976","-118.5283275","heater repair","Where Experts Fix Your Problems","http://aircal.myhvacshop.com/services/","8-5 monday - saturday","(818) 904-0795","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12051","http://www.thehvac.net/member/aircall/",,,"0000-00-00 00:00:00"
"1315","Airco Commercial Services","5725 Alder Avenue",,"Sacramento","CA","95828","38.5237069","-121.3733768","heater repair","When You Need an Expert","http://www.airco-commercial.com/","8-5 monday - saturday","(916) 381-4526","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,"info@airco-commercial.com",,"12052","http://www.thehvac.net/member/airco-commercial-services/",,,"0000-00-00 00:00:00"
"1316","Air Conditioning Engineering Inc","9637 Arrow Route Unit # D",,"Rancho Cucamonga","CA","91730","34.098916","-117.5953474","heater repair","SOS Service and Installation","http://aircoe.myhvacshop.com/services/","8-5 monday - saturday","(909) 483-0816","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"11517","http://www.thehvac.net/member/air-conditioning-engineering-inc/",,,"0000-00-00 00:00:00"
"1317","Air Cold Supply","2750 S Towne Ave",,"Pomona","CA","91765","34.0242347","-117.7402554","heater repair","Specializing in Your Comfort Since 1968","http://aircold.myhvacshop.com/services/","8-5 monday - saturday","(661) 945-6902","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"11510","http://www.thehvac.net/member/air-cold-supply/",,,"0000-00-00 00:00:00"
"1318","AirCom Mechanical Inc","340 S Milpitas Blvd",,"Milpitas","CA","95035","37.4261206","-121.8952363","heater repair","Your 911 For Plumbing, Heating & A/C","http://aircom.myhvacshop.com/services/","8-5 monday - saturday","(408) 586-8008","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"12053","http://www.thehvac.net/member/aircom-mechanical-inc/",,,"0000-00-00 00:00:00"
"1319","Air Comfort Solutions","3516 North Hazel Avenue",,"Fresno","CA","93722","36.788542","-119.849596","heater repair","One Call Gets it All Expert Quality Service","http://aircomfort.myhvacshop.com/services/","8-5 monday - saturday","(559) 250-0080","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,"aircomfortsolutions@ymail.com",,"11511","http://www.thehvac.net/member/air-comfort-solutions/",,,"0000-00-00 00:00:00"
"1320","Air Condit. Specialist","17243 Horace Street",,"Granada Hills","CA","91344","34.270309","-118.509272","heater repair","Remarkable Service. Remarkable Craftstmen","http://aircond2.myhvacshop.com/services/","8-5 monday - saturday","(818) 355-2652","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,,,"11513","http://www.thehvac.net/member/air-condit-specialist/",,,"0000-00-00 00:00:00"
"1321","Air Condit. Specialist","17243 Horace St.",,"Granada Hills","CA","91344","34.270309","-118.509272","heater repair","Your 911 For Plumbing, Heating & A/C","http://aircond3.myhvacshop.com/services/","8-5 monday - saturday","(818) 355-2652","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"11514","http://www.thehvac.net/member/air-condit-specialist-2/",,,"0000-00-00 00:00:00"
"1322","Air Conditioning and Heating by Frank Surfas","2676 Poke Court",,"Placerville","Ca","95667","38.799561","-120.736391","heater repair","Most Respected Name in the Region","http://aircondheating.myhvacshop.com/services/","8-5 monday - saturday","(530) 622-4462","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"11516","http://www.thehvac.net/member/air-conditioning-and-heating-by-frank-surfas/",,,"0000-00-00 00:00:00"
"1323","Air Control Incorporated","80 Carolyn Ct",,"Lafayette","CA","94549","37.889304","-122.087498","heater repair","When You Need it Fast and You Need it Expert","http://airconinc.myhvacshop.com/services/","8-5 monday - saturday","(925) 938-4822","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"11521","http://www.thehvac.net/member/air-control-incorporated/",,,"0000-00-00 00:00:00"
"1324","Air Con Maintenance Co.","15838 Arminta St. unit 13",,"Van Nuys","CA","91406","34.2138607","-118.4785113","heater repair","Our comfort depends on your comfort","http://airconmain.myhvacshop.com/services/","8-5 monday - saturday","(818) 885-8448","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"11512","http://www.thehvac.net/member/air-con-maintenance-co/",,,"0000-00-00 00:00:00"
"1325","Air Control Services","213 Kona Pl",,"San Jose","CA","95119","37.233096","-121.791622","heater repair","Don't Delay Call Today","http://aircontr.myhvacshop.com/services/","8-5 monday - saturday","(408) 281-1653","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"11523","http://www.thehvac.net/member/air-control-services/",,,"0000-00-00 00:00:00"
"1326","Air Control Mechanical","1783 Paney Circle",,"Costa Mesa","CA","92626","33.6834142","-117.9073244","heater repair","Your Comfort is Our Specialty","http://aircontrol.myhvacshop.com/services/","8-5 monday - saturday","(714) 434-9425","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"11522","http://www.thehvac.net/member/air-control-mechanical/",,,"0000-00-00 00:00:00"
"1327","Air Cool Heating and Cooling, Inc.","8255 Alpine Avenue #B",,"Sacramento","CA","95826","38.536022","-121.401605","heater repair","Where Experts Fix Your Problems","http://aircool.myhvacshop.com/services/","8-5 monday - saturday","(916) 369-8083","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png",,,,,,"11524","http://www.thehvac.net/member/air-cool-heating-and-cooling-inc/",,,"0000-00-00 00:00:00"
"1328","Air Design Htg andAirCondtg","12306 Hatteras St",,"Valley Village","CA","91607","34.175051","-118.401123","heater repair","When You Need an Expert","http://airdes.myhvacshop.com/services/","8-5 monday - saturday","(818) 980-7342","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png",,,,,,"11526","http://www.thehvac.net/member/air-design-htg-andaircondtg/",,,"0000-00-00 00:00:00"
"1329","Air Design Heating and Cooling","7836 Fair Oaks Blvd. Ste A",,"Carmichael","CA","95608","38.6363703","-121.319755","heater repair","SOS Service and Installation","http://www.airdesigncontractors.com/","8-5 monday - saturday","(916) 944-2484","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png",,,,"denmof@aol.com",,"11525","http://www.thehvac.net/member/air-design-heating-and-cooling/",,,"0000-00-00 00:00:00"
"1330","Air Design Htng and Cooling","696 San Ramon Valley Blvd. # 177",,"Danville","CA","94526","37.8122919","-121.9953969","heater repair","Specializing in Your Comfort Since 1968","http://www.airdesignheatingandcooling.com/","8-5 monday - saturday","(925) 837-4328","http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png",,,,,,"11527","http://www.thehvac.net/member/air-design-htng-and-cooling/",,,"0000-00-00 00:00:00"
"1334","Air Engineering Service","10312 Norris Avenue Unit A",,"Pacoima","CA","91331","34.2570832","-118.4028277","heater repair","Your 911 For Plumbing, Heating & A/C","http://aireng.myhvacshop.com/services/","8-5 monday - saturday","(818) 899-7999","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"11528","http://www.thehvac.net/member/air-engineering-service/",,,"0000-00-00 00:00:00"
"1335","Aire Rite Air Conditioning and Refrigeration","15122 Bolsa Chica Street",,"Huntington Beach","CA","92649","33.742637","-118.041076","heater repair","One Call Gets it All Expert Quality Service","http://airerite.myhvacshop.com/services/","8-5 monday - saturday","(714) 895-2338","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12054","http://www.thehvac.net/member/aire-rite-air-conditioning-and-refrigeration/",,,"0000-00-00 00:00:00"
"1336","Aire-Rite Heating and AIr","34724 Yucaipa Blvd",,"Yucaipa","CA","92399","34.034169","-117.047059","heater repair","Remarkable Service. Remarkable Craftstmen","http://aireriteyucaipa.myhvacshop.com/services/","8-5 monday - saturday","(909) 797-2788","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png",,,,,,"12055","http://www.thehvac.net/member/aire-rite-heating-and-air/",,,"0000-00-00 00:00:00"
"1341","J.E. Moore Air Conditioning","39 California Ave # 404",,"Pleasanton","CA","94566","37.6673743","-121.8609559","heater repair","Your 911 For Plumbing, Heating & A/C","http://airesvmancini.myhvacshop.com/services/","8-5 monday - saturday","(925) 462-3725","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png",,,,,,"12689","http://www.thehvac.net/member/j-e-moore-air-conditioning/",,,"0000-00-00 00:00:00"
"1342","Air-Ex","157 Gentry Street",,"Pomona","CA","91767","34.091757","-117.750531","heater repair","Most Respected Name in the Region","http://airex.myhvacshop.com/services/","8-5 monday - saturday","(909) 596-6856","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png",,,,,,"12047","http://www.thehvac.net/member/air-ex/",,,"0000-00-00 00:00:00"
"1343","Air Express","4215 Ponce De Leon Dr",,"La Mesa","CA","91941","32.756939","-116.947654","heater repair","When You Need it Fast and You Need it Expert","http://www.airexpressheatingandcooling.com/","7/24/365","(619) 670-8882","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png",,,,,,"11529","http://www.thehvac.net/member/air-express/",,,"0000-00-00 00:00:00"
"1344","Air Flo Pro","803 Junipero Serra Dr.",,"Stockton","CA","95210","38.034994","-121.320464","heater repair","Our comfort depends on your comfort","http://www.thehvac.net/member/air-flo-pro/","8-5 monday - saturday","(209) 478-8091","http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png",,,,,,"11530","http://www.thehvac.net/member/air-flo-pro/",,,"0000-00-00 00:00:00"
