sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_tags,sl_description,sl_url,sl_hours,sl_phone,sl_email,sl_image,sl_fax,sl_latitude,sl_longitude,sl_private,sl_neat_title,category
1318,AirCom Mechanical Inc,340 S Milpitas Blvd,,Milpitas,CA,95035,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://aircom.myhvacshop.com/services/,8-5 monday - saturday,(408) 586-8008,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.4261206,-121.8952363,,,
1319,Air Comfort Solutions,3516 North Hazel Avenue,,Fresno,CA,93722,,heater repair,One Call Gets it All Expert Quality Service,http://aircomfort.myhvacshop.com/services/,8-5 monday - saturday,(559) 250-0080,aircomfortsolutions@ymail.com,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,36.788542,-119.849596,,,
1320,Air Condit. Specialist,17243 Horace Street,,Granada Hills,CA,91344,,heater repair,Remarkable Service. Remarkable Craftstmen,http://aircond2.myhvacshop.com/services/,8-5 monday - saturday,(818) 355-2652,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,34.270309,-118.509272,,,
1321,Air Condit. Specialist,17243 Horace St.,,Granada Hills,CA,91344,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://aircond3.myhvacshop.com/services/,8-5 monday - saturday,(818) 355-2652,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,34.270309,-118.509272,,,
1322,Air Conditioning and Heating by Frank Surfas,2676 Poke Court,,Placerville,Ca,95667,,heater repair,Most Respected Name in the Region,http://aircondheating.myhvacshop.com/services/,8-5 monday - saturday,(530) 622-4462,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,38.799561,-120.736391,,,
1323,Air Control Incorporated,80 Carolyn Ct,,Lafayette,CA,94549,,heater repair,When You Need it Fast and You Need it Expert,http://airconinc.myhvacshop.com/services/,8-5 monday - saturday,(925) 938-4822,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.889304,-122.087498,,,
1324,Air Con Maintenance Co.,15838 Arminta St. unit 13,,Van Nuys,CA,91406,,heater repair,Our comfort depends on your comfort,http://airconmain.myhvacshop.com/services/,8-5 monday - saturday,(818) 885-8448,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.2138607,-118.4785113,,,
1325,Air Control Services,213 Kona Pl,,San Jose,CA,95119,,heater repair,Don't Delay Call Today,http://aircontr.myhvacshop.com/services/,8-5 monday - saturday,(408) 281-1653,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.233096,-121.791622,,,
1326,Air Control Mechanical,1783 Paney Circle,,Costa Mesa,CA,92626,,heater repair,Your Comfort is Our Specialty,http://aircontrol.myhvacshop.com/services/,8-5 monday - saturday,(714) 434-9425,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,33.6834142,-117.9073244,,,
1327,"Air Cool Heating and Cooling, Inc.",8255 Alpine Avenue #B,,Sacramento,CA,95826,,heater repair,Where Experts Fix Your Problems,http://aircool.myhvacshop.com/services/,8-5 monday - saturday,(916) 369-8083,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,38.536022,-121.401605,,,
1328,Air Design Htg andAirCondtg,12306 Hatteras St,,Valley Village,CA,91607,,heater repair,When You Need an Expert,http://airdes.myhvacshop.com/services/,8-5 monday - saturday,(818) 980-7342,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.175051,-118.401123,,,
1329,Air Design Heating and Cooling,7836 Fair Oaks Blvd. Ste A,,Carmichael,CA,95608,,heater repair,SOS Service and Installation,http://www.airdesigncontractors.com/,8-5 monday - saturday,(916) 944-2484,denmof@aol.com,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,38.6363703,-121.319755,,,
1330,Air Design Htng and Cooling,696 San Ramon Valley Blvd. # 177,,Danville,CA,94526,,heater repair,Specializing in Your Comfort Since 1968,http://www.airdesignheatingandcooling.com/,8-5 monday - saturday,(925) 837-4328,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,37.8122919,-121.9953969,,,
1334,Air Engineering Service,10312 Norris Avenue Unit A,,Pacoima,CA,91331,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://aireng.myhvacshop.com/services/,8-5 monday - saturday,(818) 899-7999,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.2570832,-118.4028277,,,
1335,Aire Rite Air Conditioning and Refrigeration,15122 Bolsa Chica Street,,Huntington Beach,CA,92649,,heater repair,One Call Gets it All Expert Quality Service,http://airerite.myhvacshop.com/services/,8-5 monday - saturday,(714) 895-2338,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,33.742637,-118.041076,,,
1336,Aire-Rite Heating and AIr,34724 Yucaipa Blvd,,Yucaipa,CA,92399,,heater repair,Remarkable Service. Remarkable Craftstmen,http://aireriteyucaipa.myhvacshop.com/services/,8-5 monday - saturday,(909) 797-2788,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.034169,-117.047059,,,
1341,J.E. Moore Air Conditioning,39 California Ave # 404,,Pleasanton,CA,94566,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airesvmancini.myhvacshop.com/services/,8-5 monday - saturday,(925) 462-3725,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.6673743,-121.8609559,,,
1342,Air-Ex,157 Gentry Street,,Pomona,CA,91767,,heater repair,Most Respected Name in the Region,http://airex.myhvacshop.com/services/,8-5 monday - saturday,(909) 596-6856,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.091757,-117.750531,,,
1343,Air Express,4215 Ponce De Leon Dr,,La Mesa,CA,91941,,heater repair,When You Need it Fast and You Need it Expert,http://www.airexpressheatingandcooling.com/,7/25/0365,(619) 670-8882,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,32.756939,-116.947654,,,
1344,Air Flo Pro,803 Junipero Serra Dr.,,Stockton,CA,95210,,heater repair,Our comfort depends on your comfort,http://www.thehvac.net/member/air-flo-pro/,8-5 monday - saturday,(209) 478-8091,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,38.034994,-121.320464,,,
1347,Air Innovations,7401 Cedarcrest Ave,,Bakersfield,CA,93308,,heater repair,Don't Delay Call Today,http://airinn.myhvacshop.com/services/,8-5 monday - saturday,(661) 319-1325,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,35.420574,-119.084762,,,
1348,Air Jonak Htg and A/C Serv,21708 Whey Drive,,Santa Clarita,CA,91350,,heater repair,Your Comfort is Our Specialty,http://airjon.myhvacshop.com/services/,8-5 monday - saturday,(661) 396-4185,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.4518119,-118.515984,,,
1349,Air Maintenance Specialis,8850 KNott Ave Unit 423,,Buena Park,CA,90620,,heater repair,Where Experts Fix Your Problems,http://airmaint.myhvacshop.com/services/,8-5 monday - saturday,(714) 828-8790,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,33.8344016,-118.0108931,,,
1350,Air Maintenanace Specialists,5212 Bolsa Avenue # 2,,Huntington Beach,CA,92649,,heater repair,When You Need an Expert,http://airmaintenance.myhvacshop.com/services/,8-5 monday - saturday,(714) 901-5999,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,33.7443135,-118.0363664,,,
1351,Air Management Industries,8351 Elm Ave #102,,Rancho Cucamonga,CA,91730,,heater repair,SOS Service and Installation,http://airman.myhvacshop.com/services/,8-5 monday - saturday,(909) 945-0041,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.103287,-117.560479,,,
1352,Air Master Heating and AC,8424 Canoga Ave,,Canoga Park,CA,91304,,heater repair,Specializing in Your Comfort Since 1968,http://airmas.myhvacshop.com/services/,8-5 monday - saturday,(818) 718-8500,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.22286,-118.596715,,,
1353,"Air Masters, Inc.",28348 Constellation Rd. # 860,,Valencia,CA,91355,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airmasters.myhvacshop.com/services/,8-5 monday - saturday,(661) 294-9022,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.4531762,-118.5745127,,,
1359,"Air Maze Services, Inc. # 6154",933 Kifer Road Suite A,,Sunnyvale,CA,94086,,heater repair,One Call Gets it All Expert Quality Service,http://airmazespecial.myhvacshop.com/services/,8-5 monday - saturday,(408) 738-0333,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.3741853,-122.0076546,,,
1361,Airmedics Team Services,13615 Victory Blvd #108,,Van Nuys,CA,91401,,heater repair,Remarkable Service. Remarkable Craftstmen,http://airmed.myhvacshop.com/services/,8-5 monday - saturday,(818) 988-4338,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.1868543,-118.4293499,,,
1362,Air One Mechanical,23468 Rancho Ramon Ct,,Tracy,CA,95304,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airone.myhvacshop.com/services/,8-5 monday - saturday,(209) 836-4371,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,37.745208,-121.502702,,,
1363,Air One Hvac,20116 Gina Court,,Saugus,CA,91350,,heater repair,Most Respected Name in the Region,http://aironehvac.myhvacshop.com/services/,8-5 monday - saturday,(661) 513-9695,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.450352,-118.487221,,,
1364,Airplus Refrigeration,23705 Vanowen St #131,,West Hills,CA,91307,,heater repair,When You Need it Fast and You Need it Expert,http://airplu.myhvacshop.com/services/,8-5 monday - saturday,(818) 340-3644,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.1932925,-118.6432542,,,
1366,Air Products&#44; Inc.,15735 Strathern St,,Van Nuys,CA,91406,,heater repair,Our comfort depends on your comfort,http://airprod.myhvacshop.com/services/,8-5 monday - saturday,(818) 989-2030,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.2159774,-118.4761298,,,
1368,Air Quality Internat'lInc,4765 San Juan Ave,,Fair Oaks,CA,95628,,heater repair,Don't Delay Call Today,http://airqua.myhvacshop.com/services/,8-5 monday - saturday,(916) 967-5800,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,38.652018,-121.292383,,,
1369,Air Quality Heating and A/C,720 Northrup Street,,San Jose,CA,95126,,heater repair,Your Comfort is Our Specialty,http://airqual.myhvacshop.com/services/,8-5 monday - saturday,(408) 293-7138,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.3163338,-121.9080014,,,
1370,"Air Quality and Beyond, Inc.",21713 Sherman Way,,Canoga Park,CA,91303,,heater repair,Where Experts Fix Your Problems,http://airquality.myhvacshop.com/services/,8-5 monday - saturday,(800) 901-1599,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.2013356,-118.6021268,,,
1372,Air Rescue Heating and Air,9136  Elkmont Way,,Elk Grove,CA,95624,,heater repair,When You Need an Expert,http://airrescue.myhvacshop.com/services/,8-5 monday - saturday,(916) 714-4700,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,38.384301,-121.360138,,,
1373,Air Condit. Specialits,17243 Horace St.,,Granada Hills,CA,91344,,heater repair,SOS Service and Installation,http://airsalvation.myhvacshop.com/services/,8-5 monday - saturday,(818) 355-2652,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.270309,-118.509272,,,
1374,Air Tech  (Carl Tirado),3388 Brittan Ave #2,,San Carlos,CA,94070,,heater repair,Specializing in Your Comfort Since 1968,http://airsan.myhvacshop.com/services/,8-5 monday - saturday,(650) 346-7968,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,37.483285,-122.287134,,,
1375,Air 4 Seasons A/C and Htg,14265 Terra Bella St #20,,Panorama City,CA,91402,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airsea.myhvacshop.com/services/,8-5 monday - saturday,(818) 378-6508,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,34.240102,-118.44451,,,
1376,Air Services Inc,11315 Surise Gold Cir #M,,Rancho Cordova,CA,95742,,heater repair,One Call Gets it All Expert Quality Service,http://airserv.myhvacshop.com/services/,8-5 monday - saturday,(916) 638-5904,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,38.600312,-121.262144,,,
1377,"Airsmiths, Inc",1474-A Pomona Rd,,Corona,CA,92882,,heater repair,Remarkable Service. Remarkable Craftstmen,http://airsmith.myhvacshop.com/services/,8-5 monday - saturday,(951) 737-7421,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,33.883271,-117.5933161,,,
1378,American Academic,6228 Main Ave A,,Orangevale,CA,95662,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airsmiths.myhvacshop.com/services/,8-5 monday - saturday,(916) 988-3014,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,38.679104,-121.201387,,,
1379,Air Solutions Htg and A/C,424 Standiford Ave,,Modesto,CA,95350,,heater repair,Most Respected Name in the Region,http://airsol.myhvacshop.com/services/,8-5 monday - saturday,(209) 524-2536,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,37.688827,-120.999877,,,
1380,Air Systems,592 Palm Ave Suite A,,Carpinteria,CA,93013,,heater repair,When You Need it Fast and You Need it Expert,http://airsss.myhvacshop.com/services/,8-5 monday - saturday,(805) 566-9997,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.393755,-119.518645,,,
1381,Air Standard Heating and Air Conditioning,13749 Mausbach Avenue,,Bakersfield,CA,93314,,heater repair,Our comfort depends on your comfort,http://airstandard.myhvacshop.com/services/,8-5 monday - saturday,(661) 589-4681,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,35.3880044,-119.1543944,,,
1382,Air Status Control,118B Freeman St,,Woodland,CA,95695,,heater repair,Don't Delay Call Today,http://airstatus.myhvacshop.com/services/,8-5 monday - saturday,(707) 761-2747,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,38.687361,-121.775786,,,
1383,"Airstream Htg and Air, Inc.",44823 Beech Ave,,Lancaster,CA,93534,,heater repair,Your Comfort is Our Specialty,http://airstream.myhvacshop.com/services/,8-5 monday - saturday,(661) 940-6934,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.6971174,-118.1381978,,,
1384,Airstream Air Cond,3972 Barranca Pkwy Ste J166,,Irvine,CA,92606,,heater repair,Where Experts Fix Your Problems,http://airstreamair.myhvacshop.com/services/,8-5 monday - saturday,(949) 654-1617,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,33.6849228,-117.8127077,,,
1385,"Airstream Heating and Air, Inc.",44823 Beech Avenue,,Lancaster,CA,93534,,heater repair,When You Need an Expert,http://airstreamlake.myhvacshop.com/services/,8-5 monday - saturday,(661) 940-6934,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.6971174,-118.1381978,,,
1386,Air Supply Htg and A/C Inc.,1611 Rancho Sante Fe Rd #F-2,,San Marcos,CA,92069,,heater repair,SOS Service and Installation,http://airsup.myhvacshop.com/services/,8-5 monday - saturday,(760) 510-7909,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,33.1529426,-117.1958583,,,
1389,Air Systems Htg and Cooling,5301 East Ave. S-2,,Palmdale,CA,93552,,heater repair,Specializing in Your Comfort Since 1968,http://airsystem.myhvacshop.com/services/,8-5 monday - saturday,(661) 285-5160,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,,34.5559816,-118.0345999,,,
1391,Airtec Service,175 Aviation Way,,Watsonville,CA,95076,,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airtec.myhvacshop.com/services/,8-5 monday - saturday,(831) 728-2000,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,,36.931999,-121.789306,,,
1392,Airtech Service,5466 East Lamona Avenue Suite 101,,Fresno,CA,93727,,heater repair,One Call Gets it All Expert Quality Service,http://airtechfresno.myhvacshop.com/services/,8-5 monday - saturday,(559) 291-4456,,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,,36.760259,-119.706223,,,
1393,Air-Tech Heating and A/C,2514 North Glenoaks Blvd,,Burbank,CA,91504,,heater repair,Remarkable Service. Remarkable Craftstmen,http://airtechheat.myhvacshop.com/services/,8-5 monday - saturday,(818) 845-0777,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,34.201898,-118.331847,,,
1394,Airtech Mechanical Inc&#44;,3269 Seldon Court,,Fremont,CA,94588,,heater repair,Your 911 For Plumbing&#44; Heating &amp; A/C,http://www.airtechmechanical.com/,8-5 monday - saturday,(510) 651-1800,sdavis@airtechmechanical.com,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,37.5188235,-121.9464973,,,
1395,"Air Technologies, Inc.",23011 Moulton Pwky Bldg B3,,Laguna Hills,CA,92653,,heater repair,Most Respected Name in the Region,http://airtechnologies.myhvacshop.com/services/,8-5 monday - saturday,(949) 454-6911,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,,33.628718,-117.7314287,,,
1397,Air Temp Inc.,3140 Maxson Rd,,El Monte,CA,91752,,heater repair,When You Need it Fast and You Need it Expert,http://airtem.myhvacshop.com/services/,8-5 monday - saturday,(626) 448-0540,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,,34.061814,-118.014177,,,
1398,Air and Temp Control,3801 Midway Avenue,,Culver City,CA,90232,,heater repair,Our comfort depends on your comfort,http://airtemp.myhvacshop.com/services/,8-5 monday - saturday,(310) 839-4824,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,,34.0175225,-118.4088267,,,
1399,Air Tro Inc.,1630 S. Myrtle Ave,,Monrovia,CA,91016,,heater repair,Don't Delay Call Today,http://airtro.myhvacshop.com/services/,8-5 monday - saturday,(626) 357-5311,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,,34.1332787,-118.0005083,,,
1409,"Air Wave Technologies,Inc",6011 Reseda Blvd Ste. 2,,Tarzana,CA,91356,,heater repair,Your Comfort is Our Specialty,http://airwavsands.myhvacshop.com/services/,8-5 monday - saturday,(818) 343-4737,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,,34.178918,-118.536425,,,
1411,Airway Mechanical Service,551 Lehr Place,,Manteca,CA,95336,,heater repair,Where Experts Fix Your Problems,http://airwaymech.myhvacshop.com/services/,8-5 monday - saturday,(925) 980-0195,,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,,37.807429,-121.210899,,,
